Časovna Značka (CEST/CET);Poraba [kWh];Dinamične Cene [EUR/kWh]
2024-07-28T00:15:00+02:00;5,226;0,10216
2024-07-28T00:30:00+02:00;7,1565;0,10216
2024-07-28T00:45:00+02:00;5,134;0,10216
2024-07-28T01:00:00+02:00;6,097;0,08934
2024-07-28T01:15:00+02:00;6,0535;0,08934
2024-07-28T01:30:00+02:00;5,4125;0,08934
2024-07-28T01:45:00+02:00;6,7555;0,08934
2024-07-28T02:00:00+02:00;6,08;0,08535
2024-07-28T02:15:00+02:00;5,281;0,08535
2024-07-28T02:30:00+02:00;6,9515;0,08535
2024-07-28T02:45:00+02:00;5,3365;0,08535
2024-07-28T03:00:00+02:00;5,8005;0,08272
2024-07-28T03:15:00+02:00;7,022;0,08272
2024-07-28T03:30:00+02:00;5,104;0,08272
2024-07-28T03:45:00+02:00;6,291;0,08272
2024-07-28T04:00:00+02:00;6,2115;0,07843
2024-07-28T04:15:00+02:00;5,3995;0,07843
2024-07-28T04:30:00+02:00;6,436;0,07843
2024-07-28T04:45:00+02:00;5,9885;0,07843
2024-07-28T05:00:00+02:00;5,6965;0,09443
2024-07-28T05:15:00+02:00;6,191;0,09443
2024-07-28T05:30:00+02:00;5,5895;0,09443
2024-07-28T05:45:00+02:00;4,7285;0,09443
2024-07-28T06:00:00+02:00;5,281;0,08325
2024-07-28T06:15:00+02:00;5,693;0,08325
2024-07-28T06:30:00+02:00;4,9855;0,08325
2024-07-28T06:45:00+02:00;5,636;0,08325
2024-07-28T07:00:00+02:00;6,3825;0,06123
2024-07-28T07:15:00+02:00;4,9765;0,06123
2024-07-28T07:30:00+02:00;5,6975;0,06123
2024-07-28T07:45:00+02:00;6,4495;0,06123
2024-07-28T08:00:00+02:00;4,6595;0,02549
2024-07-28T08:15:00+02:00;6,181;0,02549
2024-07-28T08:30:00+02:00;5,947;0,02549
2024-07-28T08:45:00+02:00;4,777;0,02549
2024-07-28T09:00:00+02:00;6,9725;0,00517
2024-07-28T09:15:00+02:00;5,2815;0,00517
2024-07-28T09:30:00+02:00;5,6075;0,00517
2024-07-28T09:45:00+02:00;6,4285;0,00517
2024-07-28T10:00:00+02:00;5,012;0
2024-07-28T10:15:00+02:00;7,034;0
2024-07-28T10:30:00+02:00;5,5055;0
2024-07-28T10:45:00+02:00;6,8205;0
2024-07-28T11:00:00+02:00;7,8285;-0,00029
2024-07-28T11:15:00+02:00;6,2045;-0,00029
2024-07-28T11:30:00+02:00;8,5315;-0,00029
2024-07-28T11:45:00+02:00;5,626;-0,00029
2024-07-28T12:00:00+02:00;7,189;-0,0002
2024-07-28T12:15:00+02:00;7,244;-0,0002
2024-07-28T12:30:00+02:00;6,136;-0,0002
2024-07-28T12:45:00+02:00;8,505;-0,0002
2024-07-28T13:00:00+02:00;5,566;-0,01389
2024-07-28T13:15:00+02:00;8,0745;-0,01389
2024-07-28T13:30:00+02:00;7,143;-0,01389
2024-07-28T13:45:00+02:00;6,5655;-0,01389
2024-07-28T14:00:00+02:00;8,4465;-0,03039
2024-07-28T14:15:00+02:00;5,7355;-0,03039
2024-07-28T14:30:00+02:00;8,4405;-0,03039
2024-07-28T14:45:00+02:00;6,871;-0,03039
2024-07-28T15:00:00+02:00;6,8485;-0,00687
2024-07-28T15:15:00+02:00;7,67;-0,00687
2024-07-28T15:30:00+02:00;5,8125;-0,00687
2024-07-28T15:45:00+02:00;7,9225;-0,00687
2024-07-28T16:00:00+02:00;6,815;0,10315
2024-07-28T16:15:00+02:00;9,1365;0,10315
2024-07-28T16:30:00+02:00;7,1495;0,10315
2024-07-28T16:45:00+02:00;7,668;0,10315
2024-07-28T17:00:00+02:00;7,9025;0,06064
2024-07-28T17:15:00+02:00;7,2105;0,06064
2024-07-28T17:30:00+02:00;8,19;0,06064
2024-07-28T17:45:00+02:00;6,4055;0,06064
2024-07-28T18:00:00+02:00;8,9975;0,063
2024-07-28T18:15:00+02:00;7,005;0,063
2024-07-28T18:30:00+02:00;9,0945;0,063
2024-07-28T18:45:00+02:00;6,8235;0,063
2024-07-28T19:00:00+02:00;8,3855;0,12647
2024-07-28T19:15:00+02:00;8,2465;0,12647
2024-07-28T19:30:00+02:00;7,4895;0,12647
2024-07-28T19:45:00+02:00;7,9035;0,12647
2024-07-28T20:00:00+02:00;5,498;0,16098
2024-07-28T20:15:00+02:00;7,983;0,16098
2024-07-28T20:30:00+02:00;6,1025;0,16098
2024-07-28T20:45:00+02:00;8,1185;0,16098
2024-07-28T21:00:00+02:00;7,1205;0,13927
2024-07-28T21:15:00+02:00;6,9355;0,13927
2024-07-28T21:30:00+02:00;7,2165;0,13927
2024-07-28T21:45:00+02:00;6,326;0,13927
2024-07-28T22:00:00+02:00;6,711;0,1241
2024-07-28T22:15:00+02:00;5,0985;0,1241
2024-07-28T22:30:00+02:00;5,734;0,1241
2024-07-28T22:45:00+02:00;6,7195;0,1241
2024-07-28T23:00:00+02:00;5,204;0,08579
2024-07-28T23:15:00+02:00;5,882;0,08579
2024-07-28T23:30:00+02:00;6,4005;0,08579
2024-07-28T23:45:00+02:00;5,4695;0,08579
2024-07-29T00:00:00+02:00;6,6668;0,0675
2024-07-29T00:15:00+02:00;6,5083;0,0675
2024-07-29T00:30:00+02:00;5,6933;0,0675
2024-07-29T00:45:00+02:00;6,5518;0,0675
2024-07-29T01:00:00+02:00;6,1203;0,06411
2024-07-29T01:15:00+02:00;5,5798;0,06411
2024-07-29T01:30:00+02:00;7,6248;0,06411
2024-07-29T01:45:00+02:00;6,0803;0,06411
2024-07-29T02:00:00+02:00;5,7218;0,06064
2024-07-29T02:15:00+02:00;7,5113;0,06064
2024-07-29T02:30:00+02:00;5,8098;0,06064
2024-07-29T02:45:00+02:00;5,8868;0,06064
2024-07-29T03:00:00+02:00;6,9143;0,0629
2024-07-29T03:15:00+02:00;6,0653;0,0629
2024-07-29T03:30:00+02:00;5,9023;0,0629
2024-07-29T03:45:00+02:00;5,9528;0,0629
2024-07-29T04:00:00+02:00;5,6993;0,06586
2024-07-29T04:15:00+02:00;5,5938;0,06586
2024-07-29T04:30:00+02:00;5,7268;0,06586
2024-07-29T04:45:00+02:00;7,1548;0,06586
2024-07-29T05:00:00+02:00;5,8353;0,08304
2024-07-29T05:15:00+02:00;5,9548;0,08304
2024-07-29T05:30:00+02:00;5,1823;0,08304
2024-07-29T05:45:00+02:00;5,3323;0,08304
2024-07-29T06:00:00+02:00;6,5003;0,11766
2024-07-29T06:15:00+02:00;7,2753;0,11766
2024-07-29T06:30:00+02:00;7,1058;0,11766
2024-07-29T06:45:00+02:00;8,6818;0,11766
2024-07-29T07:00:00+02:00;7,1948;0,10398
2024-07-29T07:15:00+02:00;6,7498;0,10398
2024-07-29T07:30:00+02:00;6,6748;0,10398
2024-07-29T07:45:00+02:00;6,4623;0,10398
2024-07-29T08:00:00+02:00;6,8388;0,09185
2024-07-29T08:15:00+02:00;8,4283;0,09185
2024-07-29T08:30:00+02:00;7,0223;0,09185
2024-07-29T08:45:00+02:00;7,2993;0,09185
2024-07-29T09:00:00+02:00;6,6133;0,06797
2024-07-29T09:15:00+02:00;8,6238;0,06797
2024-07-29T09:30:00+02:00;8,4753;0,06797
2024-07-29T09:45:00+02:00;8,2773;0,06797
2024-07-29T10:00:00+02:00;10,1638;0,08702
2024-07-29T10:15:00+02:00;8,2568;0,08702
2024-07-29T10:30:00+02:00;8,9928;0,08702
2024-07-29T10:45:00+02:00;9,9033;0,08702
2024-07-29T11:00:00+02:00;8,7248;0,10215
2024-07-29T11:15:00+02:00;9,0753;0,10215
2024-07-29T11:30:00+02:00;9,5368;0,10215
2024-07-29T11:45:00+02:00;8,1468;0,10215
2024-07-29T12:00:00+02:00;9,3948;0,0019
2024-07-29T12:15:00+02:00;7,9483;0,0019
2024-07-29T12:30:00+02:00;7,1638;0,0019
2024-07-29T12:45:00+02:00;9,5988;0,0019
2024-07-29T13:00:00+02:00;8,4063;0,00269
2024-07-29T13:15:00+02:00;9,0288;0,00269
2024-07-29T13:30:00+02:00;10,0458;0,00269
2024-07-29T13:45:00+02:00;8,0583;0,00269
2024-07-29T14:00:00+02:00;9,5608;0,00592
2024-07-29T14:15:00+02:00;8,7183;0,00592
2024-07-29T14:30:00+02:00;8,6528;0,00592
2024-07-29T14:45:00+02:00;10,4468;0,00592
2024-07-29T15:00:00+02:00;7,7698;0,0162
2024-07-29T15:15:00+02:00;8,3298;0,0162
2024-07-29T15:30:00+02:00;9,4513;0,0162
2024-07-29T15:45:00+02:00;7,9773;0,0162
2024-07-29T16:00:00+02:00;9,7118;0,03137
2024-07-29T16:15:00+02:00;9,0543;0,03137
2024-07-29T16:30:00+02:00;9,5218;0,03137
2024-07-29T16:45:00+02:00;10,0063;0,03137
2024-07-29T17:00:00+02:00;9,2188;0,06852
2024-07-29T17:15:00+02:00;10,3583;0,06852
2024-07-29T17:30:00+02:00;8,6488;0,06852
2024-07-29T17:45:00+02:00;11,4573;0,06852
2024-07-29T18:00:00+02:00;9,5663;0,11846
2024-07-29T18:15:00+02:00;10,9913;0,11846
2024-07-29T18:30:00+02:00;9,3578;0,11846
2024-07-29T18:45:00+02:00;10,7598;0,11846
2024-07-29T19:00:00+02:00;9,5883;0,16651
2024-07-29T19:15:00+02:00;9,6388;0,16651
2024-07-29T19:30:00+02:00;8,7033;0,16651
2024-07-29T19:45:00+02:00;7,7783;0,16651
2024-07-29T20:00:00+02:00;8,8698;0,17502
2024-07-29T20:15:00+02:00;7,0128;0,17502
2024-07-29T20:30:00+02:00;8,6478;0,17502
2024-07-29T20:45:00+02:00;7,1548;0,17502
2024-07-29T21:00:00+02:00;8,7558;0,16792
2024-07-29T21:15:00+02:00;8,0693;0,16792
2024-07-29T21:30:00+02:00;7,7373;0,16792
2024-07-29T21:45:00+02:00;8,4288;0,16792
2024-07-29T22:00:00+02:00;6,6588;0,12183
2024-07-29T22:15:00+02:00;6,5298;0,12183
2024-07-29T22:30:00+02:00;8,0758;0,12183
2024-07-29T22:45:00+02:00;6,5083;0,12183
2024-07-29T23:00:00+02:00;6,3303;0,0902
2024-07-29T23:15:00+02:00;8,0423;0,0902
2024-07-29T23:30:00+02:00;6,7853;0,0902
2024-07-29T23:45:00+02:00;6,5033;0,0902
2024-07-30T00:00:00+02:00;7,5759;0,0829
2024-07-30T00:15:00+02:00;6,4129;0,0829
2024-07-30T00:30:00+02:00;6,2524;0,0829
2024-07-30T00:45:00+02:00;6,4039;0,0829
2024-07-30T01:00:00+02:00;6,2189;0,07148
2024-07-30T01:15:00+02:00;6,2629;0,07148
2024-07-30T01:30:00+02:00;6,1034;0,07148
2024-07-30T01:45:00+02:00;7,7759;0,07148
2024-07-30T02:00:00+02:00;6,4329;0,07259
2024-07-30T02:15:00+02:00;6,3489;0,07259
2024-07-30T02:30:00+02:00;6,1539;0,07259
2024-07-30T02:45:00+02:00;6,4314;0,07259
2024-07-30T03:00:00+02:00;6,6894;0,07582
2024-07-30T03:15:00+02:00;6,5474;0,07582
2024-07-30T03:30:00+02:00;6,5014;0,07582
2024-07-30T03:45:00+02:00;6,1074;0,07582
2024-07-30T04:00:00+02:00;6,4374;0,07898
2024-07-30T04:15:00+02:00;6,3449;0,07898
2024-07-30T04:30:00+02:00;7,6899;0,07898
2024-07-30T04:45:00+02:00;6,9034;0,07898
2024-07-30T05:00:00+02:00;6,0989;0,09102
2024-07-30T05:15:00+02:00;6,1284;0,09102
2024-07-30T05:30:00+02:00;6,0069;0,09102
2024-07-30T05:45:00+02:00;5,6844;0,09102
2024-07-30T06:00:00+02:00;6,5879;0,1047
2024-07-30T06:15:00+02:00;6,8794;0,1047
2024-07-30T06:30:00+02:00;7,2879;0,1047
2024-07-30T06:45:00+02:00;7,7599;0,1047
2024-07-30T07:00:00+02:00;7,5139;0,10568
2024-07-30T07:15:00+02:00;7,7769;0,10568
2024-07-30T07:30:00+02:00;8,2489;0,10568
2024-07-30T07:45:00+02:00;8,4069;0,10568
2024-07-30T08:00:00+02:00;8,0039;0,09675
2024-07-30T08:15:00+02:00;10,0054;0,09675
2024-07-30T08:30:00+02:00;8,7314;0,09675
2024-07-30T08:45:00+02:00;8,6729;0,09675
2024-07-30T09:00:00+02:00;9,8279;0,06732
2024-07-30T09:15:00+02:00;9,5834;0,06732
2024-07-30T09:30:00+02:00;9,1409;0,06732
2024-07-30T09:45:00+02:00;10,8059;0,06732
2024-07-30T10:00:00+02:00;10,4559;0,03752
2024-07-30T10:15:00+02:00;9,9039;0,03752
2024-07-30T10:30:00+02:00;10,5899;0,03752
2024-07-30T10:45:00+02:00;9,5069;0,03752
2024-07-30T11:00:00+02:00;8,4634;0,00784
2024-07-30T11:15:00+02:00;10,2074;0,00784
2024-07-30T11:30:00+02:00;9,8219;0,00784
2024-07-30T11:45:00+02:00;9,5809;0,00784
2024-07-30T12:00:00+02:00;11,1759;0,00176
2024-07-30T12:15:00+02:00;8,6114;0,00176
2024-07-30T12:30:00+02:00;8,5344;0,00176
2024-07-30T12:45:00+02:00;10,1744;0,00176
2024-07-30T13:00:00+02:00;8,9134;0,00088
2024-07-30T13:15:00+02:00;9,9884;0,00088
2024-07-30T13:30:00+02:00;8,9069;0,00088
2024-07-30T13:45:00+02:00;7,9429;0,00088
2024-07-30T14:00:00+02:00;9,9174;0,01205
2024-07-30T14:15:00+02:00;7,9949;0,01205
2024-07-30T14:30:00+02:00;7,9974;0,01205
2024-07-30T14:45:00+02:00;9,4394;0,01205
2024-07-30T15:00:00+02:00;8,1174;0,01792
2024-07-30T15:15:00+02:00;9,0674;0,01792
2024-07-30T15:30:00+02:00;8,2214;0,01792
2024-07-30T15:45:00+02:00;7,1214;0,01792
2024-07-30T16:00:00+02:00;10,1524;0,05096
2024-07-30T16:15:00+02:00;8,3769;0,05096
2024-07-30T16:30:00+02:00;9,4649;0,05096
2024-07-30T16:45:00+02:00;9,2174;0,05096
2024-07-30T17:00:00+02:00;8,5799;0,10497
2024-07-30T17:15:00+02:00;9,2969;0,10497
2024-07-30T17:30:00+02:00;8,0944;0,10497
2024-07-30T17:45:00+02:00;9,9354;0,10497
2024-07-30T18:00:00+02:00;8,1334;0,11618
2024-07-30T18:15:00+02:00;10,7219;0,11618
2024-07-30T18:30:00+02:00;8,2404;0,11618
2024-07-30T18:45:00+02:00;9,8854;0,11618
2024-07-30T19:00:00+02:00;8,2259;0,14043
2024-07-30T19:15:00+02:00;9,2879;0,14043
2024-07-30T19:30:00+02:00;8,0994;0,14043
2024-07-30T19:45:00+02:00;8,6204;0,14043
2024-07-30T20:00:00+02:00;7,8789;0,19152
2024-07-30T20:15:00+02:00;7,8419;0,19152
2024-07-30T20:30:00+02:00;8,5884;0,19152
2024-07-30T20:45:00+02:00;7,1529;0,19152
2024-07-30T21:00:00+02:00;9,2629;0,14563
2024-07-30T21:15:00+02:00;7,3189;0,14563
2024-07-30T21:30:00+02:00;8,4474;0,14563
2024-07-30T21:45:00+02:00;7,6269;0,14563
2024-07-30T22:00:00+02:00;6,3584;0,13321
2024-07-30T22:15:00+02:00;8,8269;0,13321
2024-07-30T22:30:00+02:00;6,4244;0,13321
2024-07-30T22:45:00+02:00;6,4029;0,13321
2024-07-30T23:00:00+02:00;7,5259;0,09904
2024-07-30T23:15:00+02:00;6,5989;0,09904
2024-07-30T23:30:00+02:00;6,4669;0,09904
2024-07-30T23:45:00+02:00;7,3069;0,09904
2024-07-31T00:00:00+02:00;7,0617;0,09796
2024-07-31T00:15:00+02:00;6,4717;0,09796
2024-07-31T00:30:00+02:00;6,8232;0,09796
2024-07-31T00:45:00+02:00;7,5237;0,09796
2024-07-31T01:00:00+02:00;6,1857;0,08396
2024-07-31T01:15:00+02:00;6,4077;0,08396
2024-07-31T01:30:00+02:00;6,5987;0,08396
2024-07-31T01:45:00+02:00;6,5657;0,08396
2024-07-31T02:00:00+02:00;8,0332;0,08101
2024-07-31T02:15:00+02:00;6,3612;0,08101
2024-07-31T02:30:00+02:00;6,5807;0,08101
2024-07-31T02:45:00+02:00;6,7687;0,08101
2024-07-31T03:00:00+02:00;6,6382;0,07164
2024-07-31T03:15:00+02:00;6,4102;0,07164
2024-07-31T03:30:00+02:00;6,7322;0,07164
2024-07-31T03:45:00+02:00;6,6032;0,07164
2024-07-31T04:00:00+02:00;6,6207;0,07732
2024-07-31T04:15:00+02:00;6,4762;0,07732
2024-07-31T04:30:00+02:00;7,5162;0,07732
2024-07-31T04:45:00+02:00;6,6852;0,07732
2024-07-31T05:00:00+02:00;7,0137;0,08577
2024-07-31T05:15:00+02:00;6,4462;0,08577
2024-07-31T05:30:00+02:00;5,9112;0,08577
2024-07-31T05:45:00+02:00;6,1492;0,08577
2024-07-31T06:00:00+02:00;7,4687;0,11365
2024-07-31T06:15:00+02:00;7,2902;0,11365
2024-07-31T06:30:00+02:00;7,6917;0,11365
2024-07-31T06:45:00+02:00;7,4202;0,11365
2024-07-31T07:00:00+02:00;7,1672;0,10025
2024-07-31T07:15:00+02:00;7,9312;0,10025
2024-07-31T07:30:00+02:00;10,4517;0,10025
2024-07-31T07:45:00+02:00;9,1882;0,10025
2024-07-31T08:00:00+02:00;10,3567;0,09771
2024-07-31T08:15:00+02:00;10,1372;0,09771
2024-07-31T08:30:00+02:00;11,5717;0,09771
2024-07-31T08:45:00+02:00;11,2062;0,09771
2024-07-31T09:00:00+02:00;10,6847;0,07879
2024-07-31T09:15:00+02:00;11,6027;0,07879
2024-07-31T09:30:00+02:00;11,0597;0,07879
2024-07-31T09:45:00+02:00;11,9962;0,07879
2024-07-31T10:00:00+02:00;13,1792;0,05589
2024-07-31T10:15:00+02:00;12,9382;0,05589
2024-07-31T10:30:00+02:00;12,6602;0,05589
2024-07-31T10:45:00+02:00;13,3322;0,05589
2024-07-31T11:00:00+02:00;10,5977;0,03346
2024-07-31T11:15:00+02:00;10,9912;0,03346
2024-07-31T11:30:00+02:00;12,0132;0,03346
2024-07-31T11:45:00+02:00;9,9492;0,03346
2024-07-31T12:00:00+02:00;11,7367;0,09012
2024-07-31T12:15:00+02:00;10,6787;0,09012
2024-07-31T12:30:00+02:00;9,0912;0,09012
2024-07-31T12:45:00+02:00;11,2767;0,09012
2024-07-31T13:00:00+02:00;9,7872;0,09011
2024-07-31T13:15:00+02:00;9,5932;0,09011
2024-07-31T13:30:00+02:00;10,2852;0,09011
2024-07-31T13:45:00+02:00;8,4522;0,09011
2024-07-31T14:00:00+02:00;10,3312;0,09014
2024-07-31T14:15:00+02:00;8,4222;0,09014
2024-07-31T14:30:00+02:00;8,5472;0,09014
2024-07-31T14:45:00+02:00;9,9387;0,09014
2024-07-31T15:00:00+02:00;7,9317;0,04845
2024-07-31T15:15:00+02:00;9,4717;0,04845
2024-07-31T15:30:00+02:00;8,5267;0,04845
2024-07-31T15:45:00+02:00;7,7912;0,04845
2024-07-31T16:00:00+02:00;10,8542;0,06781
2024-07-31T16:15:00+02:00;8,6917;0,06781
2024-07-31T16:30:00+02:00;10,1197;0,06781
2024-07-31T16:45:00+02:00;8,8367;0,06781
2024-07-31T17:00:00+02:00;9,1187;0,08858
2024-07-31T17:15:00+02:00;9,3567;0,08858
2024-07-31T17:30:00+02:00;8,8962;0,08858
2024-07-31T17:45:00+02:00;9,7657;0,08858
2024-07-31T18:00:00+02:00;8,1542;0,14499
2024-07-31T18:15:00+02:00;10,0307;0,14499
2024-07-31T18:30:00+02:00;7,7087;0,14499
2024-07-31T18:45:00+02:00;10,4517;0,14499
2024-07-31T19:00:00+02:00;7,9532;0,15
2024-07-31T19:15:00+02:00;9,8597;0,15
2024-07-31T19:30:00+02:00;8,3357;0,15
2024-07-31T19:45:00+02:00;9,0937;0,15
2024-07-31T20:00:00+02:00;7,7412;0,26678
2024-07-31T20:15:00+02:00;8,1242;0,26678
2024-07-31T20:30:00+02:00;8,2452;0,26678
2024-07-31T20:45:00+02:00;7,9057;0,26678
2024-07-31T21:00:00+02:00;9,2822;0,14432
2024-07-31T21:15:00+02:00;7,3067;0,14432
2024-07-31T21:30:00+02:00;9,7102;0,14432
2024-07-31T21:45:00+02:00;7,3292;0,14432
2024-07-31T22:00:00+02:00;8,3167;0,11927
2024-07-31T22:15:00+02:00;6,2927;0,11927
2024-07-31T22:30:00+02:00;6,4877;0,11927
2024-07-31T22:45:00+02:00;8,3272;0,11927
2024-07-31T23:00:00+02:00;6,6277;0,09898
2024-07-31T23:15:00+02:00;6,5692;0,09898
2024-07-31T23:30:00+02:00;8,1627;0,09898
2024-07-31T23:45:00+02:00;6,6332;0,09898
